Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Team,2024-07-10,19:00 (22:30),First qualifying round,Wed,Home,W,4,2
754,8,Noa Lang,nl NED,FW,25.0,10.0,8.0,682.0,7.6,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.2,1.4,1.1,2.5,49.0,45.0,70.0,PSV Eindhoven,,,,,,,,
755,9,Jerdy Schouten,nl NED,MF,27.0,7.0,7.0,566.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.3,3.0,37.0,5.0,PSV Eindhoven,,,,,,,,
756,10,Richy Ledezma,us USA,DF,23.0,11.0,6.0,574.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,13.0,41.0,26.0,PSV Eindhoven,,,,,,,,
757,11,Malik Tillman,us USA,"MF,FW",22.0,6.0,6.0,533.0,5.9,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.5,0.5,1.4,1.9,8.0,33.0,31.0,PSV Eindhoven,,,,,,,,
758,12,Matteo Dams,be BEL,DF,20.0,6.0,6.0,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,0.0,19.0,13.0,PSV Eindhoven,,,,,,,,
759,13,Joey Veerman,nl NED,MF,25.0,8.0,5.0,545.0,6.1,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,1.2,2.1,0.0,52.0,4.0,PSV Eindhoven,,,,,,,,
760,14,Rick Karsdorp,nl NED,DF,29.0,7.0,4.0,333.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.2,3.0,29.0,9.0,PSV Eindhoven,,,,,,,,
761,15,Ivan Perišić,hr CRO,FW,35.0,4.0,4.0,332.0,3.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9,0.9,0.4,1.3,11.0,14.0,36.0,PSV Eindhoven,,,,,,,,
762,16,Armando Obispo,nl NED,DF,25.0,6.0,3.0,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,PSV Eindhoven,,,,,,,,
763,17,Tyrell Malacia,nl NED,DF,24.0,3.0,2.0,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,4.0,7.0,6.0,PSV Eindhoven,,,,,,,,
764,18,Ricardo Pepi,us USA,FW,21.0,7.0,1.0,164.0,1.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,1.8,1.0,2.0,22.0,PSV Eindhoven,,,,,,,,
765,19,Couhaib Driouech,ma MAR,"FW,MF",22.0,5.0,1.0,154.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.8,6.0,1.0,19.0,PSV Eindhoven,,,,,,,,
766,20,Adamo Nagalo,bf BFA,DF,21.0,5.0,1.0,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,0.0,PSV Eindhoven,,,,,,,,
767,21,Isaac Babadi,nl NED,"MF,FW",19.0,4.0,1.0,105.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.4,0.7,5.0,6.0,5.0,PSV Eindhoven,,,,,,,,
768,22,Joel Drommel,nl NED,GK,27.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PSV Eindhoven,,,,,,,,
769,23,Tygo Land,nl NED,MF,18.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,PSV Eindhoven,,,,,,,,
770,24,Hirving Lozano,mx MEX,"FW,MF",29.0,2.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,2.0,7.0,PSV Eindhoven,,,,,,,,
771,25,Fredrik Oppegard,no NOR,DF,21.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,PSV Eindhoven,,,,,,,,
772,26,Wessel Kuhn,nl NED,FW,17.0,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PSV Eindhoven,,,,,,,,
773,27,Esmir Bajraktarevic,ba BIH,FW,19.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PSV Eindhoven,,,,,,,,
774,28,Tay Abed,il ISR,MF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,PSV Eindhoven,,,,,,,,
775,29,Michael Bresser,nl NED,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,PSV Eindhoven,,,,,,,,
776,30,Sergiño Dest,us USA,DF,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,PSV Eindhoven,,,,,,,,
777,31,Niek Schiks,nl NED,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,PSV Eindhoven,,,,,,,,
778,32,Tijn Smolenaars,nl NED,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,PSV Eindhoven,,,,,,,,
779,33,Jesper Uneken,nl NED,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,PSV Eindhoven,,,,,,,,
780,0,Willi Orban,hu HUN,DF,31.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,3.0,18.0,3.0,RB Leipzig,,,,,,,,
781,1,Loïs Openda,be BEL,FW,24.0,8.0,8.0,679.0,7.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.4,2.4,1.3,3.8,11.0,9.0,44.0,RB Leipzig,,,,,,,,
782,2,Amadou Haidara,ml MLI,MF,26.0,8.0,8.0,588.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,3.0,27.0,7.0,RB Leipzig,,,,,,,,
783,3,Lutsharel Geertruida,nl NED,DF,24.0,8.0,7.0,617.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.0,1.2,4.0,23.0,16.0,RB Leipzig,,,,,,,,
784,4,Péter Gulácsi,hu HUN,GK,34.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB Leipzig,,,,,,,,
785,5,Benjamin Šeško,si SVN,FW,21.0,8.0,6.0,520.0,5.8,4.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,3.6,2.8,0.1,2.9,7.0,4.0,22.0,RB Leipzig,,,,,,,,
786,6,Antonio Nusa,no NOR,"MF,DF",19.0,8.0,6.0,518.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.3,22.0,19.0,39.0,RB Leipzig,,,,,,,,
787,7,Christoph Baumgartner,at AUT,"MF,FW",24.0,8.0,6.0,480.0,5.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.4,2.4,6.0,10.0,26.0,RB Leipzig,,,,,,,,
788,8,Benjamin Henrichs,de GER,"DF,MF",27.0,6.0,5.0,474.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,6.0,21.0,14.0,RB Leipzig,,,,,,,,
789,9,Nicolas Seiwald,at AUT,"MF,DF",23.0,7.0,4.0,406.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,18.0,3.0,RB Leipzig,,,,,,,,
790,10,Castello Lukeba,fr FRA,DF,21.0,5.0,4.0,379.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,2.0,RB Leipzig,,,,,,,,
791,11,Arthur Vermeeren,be BEL,MF,19.0,7.0,4.0,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,4.0,RB Leipzig,,,,,,,,
792,12,Xavi Simons,nl NED,MF,21.0,5.0,4.0,335.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.7,1.5,12.0,20.0,25.0,RB Leipzig,,,,,,,,
793,13,El Chadaille Bitshiabu,fr FRA,DF,19.0,4.0,3.0,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,RB Leipzig,,,,,,,,
794,14,David Raum,de GER,DF,26.0,4.0,3.0,266.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.8,1.9,4.0,4.0,22.0,RB Leipzig,,,,,,,,
795,15,Kevin Kampl,si SVN,MF,33.0,5.0,2.0,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,4.0,14.0,5.0,RB Leipzig,,,,,,,,
796,16,Maarten Vandevoordt,be BEL,GK,22.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB Leipzig,,,,,,,,
797,17,Yussuf Poulsen,dk DEN,"FW,MF",30.0,6.0,1.0,155.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,1.6,0.0,5.0,6.0,RB Leipzig,,,,,,,,
798,18,André Silva,pt POR,FW,28.0,4.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,1.0,3.0,RB Leipzig,,,,,,,,
799,19,Lukas Klostermann,de GER,DF,28.0,3.0,0.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,RB Leipzig,,,,,,,,
800,20,Elif Elmas,mk MKD,MF,24.0,3.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,RB Leipzig,,,,,,,,
801,21,Assan Ouedraogo,de GER,"MF,DF",18.0,2.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,1.0,RB Leipzig,,,,,,,,
802,22,Viggo Gebel,de GER,DF,16.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RB Leipzig,,,,,,,,
803,23,Fernando Dickes,de GER,GK,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,RB Leipzig,,,,,,,,
804,24,Nuha Jatta,gm GAM,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,RB Leipzig,,,,,,,,
805,25,Leon Koß,de GER,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,RB Leipzig,,,,,,,,
806,26,Faik Sakar,de GER,MF,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,RB Leipzig,,,,,,,,
807,27,Lionel Voufack,de GER,DF,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,RB Leipzig,,,,,,,,
808,0,Federico Valverde,uy URU,"MF,DF",26.0,14.0,14.0,1235.0,13.7,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,2.6,3.0,24.0,78.0,23.0,Real Madrid,,,,,,,,
809,1,Antonio Rüdiger,de GER,DF,31.0,13.0,13.0,1187.0,13.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.7,1.7,0.2,1.9,7.0,35.0,2.0,Real Madrid,,,,,,,,
810,2,Jude Bellingham,eng ENG,MF,21.0,13.0,13.0,1131.0,12.6,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,3.8,3.8,2.2,6.0,23.0,78.0,47.0,Real Madrid,,,,,,,,
811,3,Kylian Mbappé,fr FRA,FW,25.0,14.0,13.0,1127.0,12.5,7.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,9.2,8.4,1.0,9.4,53.0,35.0,117.0,Real Madrid,,,,,,,,
812,4,Thibaut Courtois,be BEL,GK,32.0,12.0,12.0,1110.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid,,,,,,,,
813,5,Vinicius Júnior,br BRA,FW,24.0,12.0,12.0,1103.0,12.3,8.0,2.0,10.0,7.0,1.0,2.0,4.0,0.0,6.7,5.1,3.8,8.9,82.0,28.0,122.0,Real Madrid,,,,,,,,
814,6,Ferland Mendy,fr FRA,DF,29.0,11.0,11.0,885.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,6.0,23.0,22.0,Real Madrid,,,,,,,,
815,7,Rodrygo,br BRA,"MF,FW",23.0,12.0,10.0,875.0,9.7,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,2.3,2.3,2.4,4.6,45.0,38.0,100.0,Real Madrid,,,,,,,,
816,8,Aurélien Tchouaméni,fr FRA,"MF,DF",24.0,11.0,10.0,797.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,0.4,5.0,48.0,2.0,Real Madrid,,,,,,,,
817,9,Raúl Asencio,es ESP,DF,21.0,10.0,8.0,749.0,8.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,3.0,7.0,2.0,Real Madrid,,,,,,,,
818,10,Luka Modrić,hr CRO,MF,38.0,14.0,7.0,647.0,7.2,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.5,1.7,11.0,63.0,14.0,Real Madrid,,,,,,,,
819,11,Lucas Vázquez,es ESP,DF,33.0,10.0,6.0,575.0,6.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,1.1,1.6,7.0,25.0,47.0,Real Madrid,,,,,,,,
820,12,Eduardo Camavinga,fr FRA,MF,21.0,9.0,5.0,496.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,0.6,0.7,7.0,25.0,5.0,Real Madrid,,,,,,,,
821,13,Brahim Díaz,ma MAR,"FW,MF",24.0,11.0,4.0,482.0,5.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.4,1.4,1.0,2.4,19.0,22.0,33.0,Real Madrid,,,,,,,,
822,14,Dani Ceballos,es ESP,MF,27.0,9.0,4.0,405.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,0.7,4.0,35.0,2.0,Real Madrid,,,,,,,,
823,15,Éder Militão,br BRA,DF,26.0,4.0,3.0,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.5,2.0,12.0,1.0,Real Madrid,,,,,,,,
824,16,Dani Carvajal,es ESP,DF,32.0,2.0,2.0,180.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.0,12.0,14.0,Real Madrid,,,,,,,,
825,17,Andriy Lunin,ua UKR,GK,25.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid,,,,,,,,
826,18,David Alaba,at AUT,DF,32.0,5.0,2.0,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,Real Madrid,,,,,,,,
827,19,Fran Garcia,es ESP,DF,24.0,9.0,1.0,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,8.0,13.0,20.0,Real Madrid,,,,,,,,
828,20,Arda Güler,tr TUR,"MF,FW",19.0,7.0,1.0,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.4,1.9,6.0,15.0,7.0,Real Madrid,,,,,,,,
829,21,Endrick,br BRA,FW,18.0,9.0,1.0,141.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.5,1.5,1.0,3.0,10.0,Real Madrid,,,,,,,,
830,22,Jacobo Ramón,es ESP,DF,19.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,Real Madrid,,,,,,,,
831,23,Diego Aguado,es ESP,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
832,24,Lorenzo Aguado,es ESP,DF,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
833,25,Chema,es ESP,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
834,26,Pol Fortuny,es ESP,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
835,27,Fran,es ESP,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
836,28,Gonzalo García,es ESP,MF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
837,29,Youssef Lekhedim,es ESP,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
838,30,Hugo de Llanos,es ESP,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
839,31,Sergio Mestre,es ESP,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
840,32,Jesús Vallejo,es ESP,DF,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
841,33,Daniel Yáñez,es ESP,MF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,Real Madrid,,,,,,,,
842,0,Oscar Gloukh,il ISR,"FW,MF",20.0,8.0,8.0,679.0,7.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.2,1.7,44.0,37.0,48.0,RB Salzburg,,,,,,,,
843,1,Amar Dedić,ba BIH,DF,21.0,7.0,7.0,630.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.9,1.4,38.0,36.0,26.0,RB Salzburg,,,,,,,,
844,2,Samson Baidoo,at AUT,DF,20.0,7.0,7.0,616.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,25.0,1.0,RB Salzburg,,,,,,,,
845,3,Nicolás Capaldo,ar ARG,"MF,DF",26.0,8.0,5.0,515.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,7.0,16.0,13.0,RB Salzburg,,,,,,,,
846,4,Nene Dorgeles,ml MLI,FW,21.0,8.0,5.0,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,18.0,20.0,33.0,RB Salzburg,,,,,,,,
847,5,Kamil Piątkowski,pl POL,DF,24.0,6.0,5.0,478.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,15.0,0.0,RB Salzburg,,,,,,,,
848,6,Aleksa Terzić,rs SRB,DF,24.0,6.0,5.0,400.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,11.0,13.0,27.0,RB Salzburg,,,,,,,,
849,7,Moussa Kounfolo Yeo,ml MLI,"FW,MF",20.0,6.0,5.0,340.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.3,10.0,8.0,14.0,RB Salzburg,,,,,,,,
850,8,Adam Daghim,dk DEN,FW,18.0,7.0,4.0,393.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.7,16.0,9.0,38.0,RB Salzburg,,,,,,,,
851,9,Janis Blaswich,de GER,GK,33.0,5.0,4.0,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB Salzburg,,,,,,,,
852,10,Mamady Diambou,ml MLI,"MF,DF",21.0,7.0,4.0,364.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,9.0,RB Salzburg,,,,,,,,
853,11,Alexander Schlager,at AUT,GK,28.0,4.0,4.0,335.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB Salzburg,,,,,,,,
854,12,Mads Bidstrup,dk DEN,MF,23.0,5.0,4.0,331.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.3,1.0,3.0,9.0,12.0,RB Salzburg,,,,,,,,
855,13,Bobby Clark,eng ENG,"MF,FW",19.0,6.0,4.0,326.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,7.0,12.0,15.0,RB Salzburg,,,,,,,,
856,14,Karim Konaté,ci CIV,FW,20.0,5.0,4.0,318.0,3.5,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.8,2.0,0.1,2.1,4.0,0.0,18.0,RB Salzburg,,,,,,,,
857,15,Lucas Gourna-Douath,fr FRA,MF,20.0,6.0,4.0,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,RB Salzburg,,,,,,,,
858,16,Hendry Blank,de GER,DF,19.0,4.0,3.0,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,RB Salzburg,,,,,,,,
859,17,Stefan Bajcetic,es ESP,MF,19.0,6.0,1.0,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,11.0,4.0,RB Salzburg,,,,,,,,
860,18,Daouda Guindo,ml MLI,DF,21.0,4.0,1.0,154.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,RB Salzburg,,,,,,,,
861,19,Petar Ratkov,rs SRB,FW,20.0,4.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,3.0,4.0,RB Salzburg,,,,,,,,
862,20,Maurits Kjærgaard,dk DEN,MF,21.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,4.0,11.0,6.0,RB Salzburg,,,,,,,,
863,21,Leandro Morgalla,de GER,DF,19.0,3.0,1.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,RB Salzburg,,,,,,,,
864,22,John Mellberg,se SWE,DF,18.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,RB Salzburg,,,,,,,,
865,23,Takumu Kawamura,jp JPN,MF,24.0,3.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,RB Salzburg,,,,,,,,
866,24,Salko Hamzic,at AUT,GK,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,RB Salzburg,,,,,,,,
867,25,Oliver Lukic,hr CRO,MF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,RB Salzburg,,,,,,,,
868,26,Valentin Oelz,at AUT,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,RB Salzburg,,,,,,,,
869,27,Bryan Okoh,ch SUI,DF,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,RB Salzburg,,,,,,,,
870,0,Nasser Djiga,bf BFA,DF,21.0,8.0,8.0,720.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,13.0,33.0,7.0,Red Star,,,,,,,,
871,1,Timi Elšnik,si SVN,"MF,DF",26.0,8.0,8.0,720.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.4,1.7,15.0,49.0,21.0,Red Star,,,,,,,,
872,2,Seol Young-woo,kr KOR,DF,25.0,8.0,8.0,700.0,7.8,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,13.0,34.0,38.0,Red Star,,,,,,,,
873,3,Rade Krunić,ba BIH,MF,30.0,8.0,8.0,664.0,7.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.1,12.0,38.0,8.0,Red Star,,,,,,,,
874,4,Silas Katompa,cd COD,FW,25.0,8.0,8.0,618.0,6.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,0.6,1.8,16.0,18.0,42.0,Red Star,,,,,,,,
875,5,Uroš Spajić,rs SRB,DF,31.0,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,1.0,Red Star,,,,,,,,
876,6,Cherif Ndiaye,sn SEN,FW,28.0,8.0,7.0,566.0,6.3,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,2.2,0.7,2.9,4.0,11.0,22.0,Red Star,,,,,,,,
877,7,Andrija Maksimović,rs SRB,"MF,FW",17.0,7.0,6.0,414.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.1,1.5,10.0,24.0,19.0,Red Star,,,,,,,,
878,8,Ognjen Mimovic,rs SRB,DF,19.0,5.0,5.0,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,10.0,14.0,22.0,Red Star,,,,,,,,
879,9,Mirko Ivanić,me MNE,"MF,FW",30.0,5.0,3.0,347.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.8,1.9,13.0,22.0,34.0,Red Star,,,,,,,,
880,10,Omri Glazer,il ISR,GK,28.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Star,,,,,,,,
881,11,Ivan Guteša,rs SRB,GK,22.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Star,,,,,,,,
